model,checkpoint_step,total_tokens,layer,state_key,hidden_size,num_singular_values,top_singular_value,frobenius_norm,frobenius_energy,nuclear_norm,stable_rank,svd_seconds,effective_rank_rel_0.001,rank_for_variance_0.9,rank_for_variance_0.95,rank_for_variance_0.99,rank_for_variance_0.999,frobenius_energy_fraction_at_rank_1,frobenius_residual_fraction_at_rank_1,relative_frobenius_error_at_rank_1,variance_at_rank_1,frobenius_energy_fraction_at_rank_4,frobenius_residual_fraction_at_rank_4,relative_frobenius_error_at_rank_4,variance_at_rank_4,frobenius_energy_fraction_at_rank_8,frobenius_residual_fraction_at_rank_8,relative_frobenius_error_at_rank_8,variance_at_rank_8,frobenius_energy_fraction_at_rank_16,frobenius_residual_fraction_at_rank_16,relative_frobenius_error_at_rank_16,variance_at_rank_16,frobenius_energy_fraction_at_rank_32,frobenius_residual_fraction_at_rank_32,relative_frobenius_error_at_rank_32,variance_at_rank_32,frobenius_energy_fraction_at_rank_64,frobenius_residual_fraction_at_rank_64,relative_frobenius_error_at_rank_64,variance_at_rank_64,frobenius_energy_fraction_at_rank_96,frobenius_residual_fraction_at_rank_96,relative_frobenius_error_at_rank_96,variance_at_rank_96,frobenius_energy_fraction_at_rank_128,frobenius_residual_fraction_at_rank_128,relative_frobenius_error_at_rank_128,variance_at_rank_128,frobenius_energy_fraction_at_rank_256,frobenius_residual_fraction_at_rank_256,relative_frobenius_error_at_rank_256,variance_at_rank_256,frobenius_energy_fraction_at_rank_384,frobenius_residual_fraction_at_rank_384,relative_frobenius_error_at_rank_384,variance_at_rank_384,bias_norm
llama3_8b,192,62914560,30,translators.30.weight,4096,4096,6.743533611297607,26.815963272470164,719.0958862304688,1050.260986328125,15.812908259631914,1.7663969059940428,3946,1008,1441,2320,3173,0.06323947757482529,0.9367605224251747,0.9678638966431048,0.06323947757482529,0.10989342629909515,0.8901065737009048,0.9434545954633454,0.10989342629909515,0.15122751891613007,0.8487724810838699,0.9212884896078264,0.15122751891613007,0.20922556519508362,0.7907744348049164,0.8892549886308856,0.20922556519508362,0.28413254022598267,0.7158674597740173,0.8460895104975699,0.28413254022598267,0.3803459703922272,0.6196540296077728,0.7871810653259979,0.3803459703922272,0.44733211398124695,0.552667886018753,0.7434163611454574,0.44733211398124695,0.49919289350509644,0.5008071064949036,0.7076772615358667,0.49919289350509644,0.6351255178451538,0.3648744821548462,0.6040484104397976,0.6351255178451538,0.7180085182189941,0.28199148178100586,0.5310287014663199,0.7180085182189941,0.0847397893667221
llama3_8b,192,62914560,31,translators.31.weight,4096,4096,6.606112957000732,20.73196841016685,429.81451416015625,755.42138671875,9.848930801845308,1.7763433440122753,3844,847,1240,2086,2993,0.10153385996818542,0.8984661400318146,0.9478745381282349,0.10153385996818542,0.15683616697788239,0.8431638330221176,0.918239529219973,0.15683616697788239,0.199991837143898,0.800008162856102,0.8944317541635595,0.199991837143898,0.25344014167785645,0.7465598583221436,0.8640369542572491,0.25344014167785645,0.3276112973690033,0.6723887026309967,0.8199931113314286,0.3276112973690033,0.42532584071159363,0.5746741592884064,0.7580726609556675,0.42532584071159363,0.49369269609451294,0.5063073039054871,0.7115527414784424,0.49369269609451294,0.5461698770523071,0.45383012294769287,0.6736691494700443,0.5461698770523071,0.6809889674186707,0.31901103258132935,0.5648106165621618,0.6809889674186707,0.7606196403503418,0.2393803596496582,0.4892651220449484,0.7606196403503418,0.05175517126917839
llama3_8b,224,73400320,0,translators.0.weight,4096,4096,12.884374618530273,38.09689826254314,1451.3736572265625,1344.6392822265625,8.74284037143734,1.7671538150170818,3864,811,1228,2136,3068,0.11437930166721344,0.8856206983327866,0.9410742257297171,0.11437930166721344,0.2005642205476761,0.7994357794523239,0.8941117264930172,0.2005642205476761,0.26062342524528503,0.739376574754715,0.8598700917898674,0.26062342524528503,0.33455801010131836,0.6654419898986816,0.8157462778944699,0.33455801010131836,0.4093865156173706,0.5906134843826294,0.7685138153492294,0.4093865156173706,0.4959664046764374,0.5040335953235626,0.7099532346032115,0.4959664046764374,0.5547600388526917,0.44523996114730835,0.667263037450231,0.5547600388526917,0.5995544195175171,0.4004455804824829,0.6328076962889144,0.5995544195175171,0.7147414088249207,0.28525859117507935,0.5340960505143989,0.7147414088249207,0.7835934162139893,0.21640658378601074,0.4651952104074275,0.7835934162139893,0.33216068148612976
llama3_8b,224,73400320,1,translators.1.weight,4096,4096,10.253890991210938,50.78870377988225,2579.492431640625,2008.449951171875,24.53335062131232,1.755138169042766,3967,1027,1463,2350,3195,0.040760841220617294,0.9592391587793827,0.9794075549940294,0.040760841220617294,0.09208499640226364,0.9079150035977364,0.9528457396649976,0.09208499640226364,0.13799045979976654,0.8620095402002335,0.9284446888211669,0.13799045979976654,0.20233884453773499,0.797661155462265,0.893118780153158,0.20233884453773499,0.28175655007362366,0.7182434499263763,0.8474924483005004,0.28175655007362366,0.3786649703979492,0.6213350296020508,0.7882480761803677,0.3786649703979492,0.44433748722076416,0.5556625127792358,0.745427738133775,0.44433748722076416,0.49448710680007935,0.5055128931999207,0.7109942989925592,0.49448710680007935,0.6271660327911377,0.3728339672088623,0.6106013160883804,0.6271660327911377,0.710334062576294,0.28966593742370605,0.5382062220224754,0.710334062576294,0.22372305393218994
llama3_8b,224,73400320,2,translators.2.weight,4096,4096,9.507684707641602,52.31796473099608,2737.16943359375,2027.6787109375,30.27973980523404,1.775810512015596,3952,966,1372,2222,3083,0.03302538022398949,0.9669746197760105,0.9833486766025622,0.03302538022398949,0.08355060964822769,0.9164493903517723,0.9573136321769227,0.08355060964822769,0.1290108859539032,0.8709891140460968,0.9332679754744062,0.1290108859539032,0.1925167441368103,0.8074832558631897,0.8986007210453315,0.1925167441368103,0.27375197410583496,0.726248025894165,0.8522018692153668,0.27375197410583496,0.3743242919445038,0.6256757080554962,0.7909966548952633,0.3743242919445038,0.44286155700683594,0.5571384429931641,0.7464170704057913,0.44286155700683594,0.49554139375686646,0.5044586062431335,0.7102524947109539,0.49554139375686646,0.6337040066719055,0.3662959933280945,0.6052239199900269,0.6337040066719055,0.7193053364753723,0.2806946635246277,0.5298062509301185,0.7193053364753723,0.20448558032512665
llama3_8b,224,73400320,3,translators.3.weight,4096,4096,9.074197769165039,54.7977036934772,3002.788330078125,2224.0810546875,36.467688685651886,1.7043029250344262,3990,1087,1519,2386,3209,0.027421534061431885,0.9725784659385681,0.9861939291734502,0.027421534061431885,0.07052485644817352,0.9294751435518265,0.9640929123024536,0.07052485644817352,0.11091181635856628,0.8890881836414337,0.9429147276617508,0.11091181635856628,0.1696435958147049,0.8303564041852951,0.9112389391291918,0.1696435958147049,0.24934238195419312,0.7506576180458069,0.8664049965494237,0.24934238195419312,0.34804418683052063,0.6519558131694794,0.8074378076170816,0.34804418683052063,0.41469070315361023,0.5853092968463898,0.7650550939941448,0.41469070315361023,0.46587347984313965,0.5341265201568604,0.7308395994723195,0.46587347984313965,0.6011430621147156,0.3988569378852844,0.631551215567894,0.6011430621147156,0.6873275637626648,0.3126724362373352,0.5591712047641001,0.6873275637626648,0.174869567155838
llama3_8b,224,73400320,4,translators.4.weight,4096,4096,9.106586456298828,54.4225703372174,2961.816162109375,2218.406494140625,35.714688659090704,1.7687009419314563,3994,1087,1519,2389,3215,0.02799968421459198,0.972000315785408,0.9859007636600187,0.02799968421459198,0.07015423476696014,0.9298457652330399,0.9642851057820191,0.07015423476696014,0.10826646536588669,0.8917335346341133,0.9443164377654947,0.10826646536588669,0.16292594373226166,0.8370740562677383,0.9149175133681388,0.16292594373226166,0.23861856758594513,0.7613814324140549,0.8725717348241662,0.23861856758594513,0.3353565037250519,0.6646434962749481,0.8152567057528249,0.3353565037250519,0.4023324251174927,0.5976675748825073,0.7730896292685003,0.4023324251174927,0.4544123709201813,0.5455876290798187,0.738639038421216,0.4544123709201813,0.5941122174263,0.40588778257369995,0.6370932291067768,0.5941122174263,0.6832465529441833,0.31675344705581665,0.5628085349884245,0.6832465529441833,0.17931361496448517
llama3_8b,224,73400320,5,translators.5.weight,4096,4096,8.777474403381348,52.289836974131504,2734.22705078125,2117.20703125,35.48913648535749,1.7575169389601797,3992,1062,1487,2354,3192,0.028177637606859207,0.9718223623931408,0.985810510388858,0.028177637606859207,0.07001706957817078,0.9299829304218292,0.9643562258946791,0.07001706957817078,0.1077086478471756,0.8922913521528244,0.944611746778974,0.1077086478471756,0.1618291586637497,0.8381708413362503,0.9155167072949845,0.1618291586637497,0.23685823380947113,0.7631417661905289,0.8735798567907395,0.23685823380947113,0.3342929184436798,0.6657070815563202,0.8159087458511033,0.3342929184436798,0.4018267095088959,0.5981732904911041,0.7734166344804746,0.4018267095088959,0.45459672808647156,0.5454032719135284,0.7385142327088412,0.45459672808647156,0.5965323448181152,0.40346765518188477,0.6351910383356213,0.5965323448181152,0.6869877576828003,0.3130122423171997,0.5594749702329852,0.6869877576828003,0.16461871564388275
llama3_8b,224,73400320,6,translators.6.weight,4096,4096,8.749232292175293,51.43455717584239,2645.513671875,2059.794189453125,34.55971209574898,1.789237446966581,3990,1028,1447,2313,3166,0.028935424983501434,0.9710645750164986,0.9854260880535377,0.028935424983501434,0.07064685225486755,0.9293531477451324,0.9640296404909615,0.07064685225486755,0.10880354791879654,0.8911964520812035,0.9440320185678044,0.10880354791879654,0.1635020524263382,0.8364979475736618,0.9146026173009029,0.1635020524263382,0.23890575766563416,0.7610942423343658,0.872407153990822,0.23890575766563416,0.3375411033630371,0.6624588966369629,0.813915779818135,0.3375411033630371,0.40657752752304077,0.5934224724769592,0.7703391931331024,0.40657752752304077,0.4600697159767151,0.5399302840232849,0.7347994855899702,0.4600697159767151,0.604575514793396,0.395424485206604,0.628827866118069,0.604575514793396,0.6957405805587769,0.30425941944122314,0.5515971532207388,0.6957405805587769,0.15958376228809357
llama3_8b,224,73400320,7,translators.7.weight,4096,4096,8.933523178100586,51.27889810267963,2629.525390625,2019.982177734375,32.948210477897916,1.7873072399524972,3980,983,1392,2255,3125,0.030350662767887115,0.9696493372321129,0.984707742039288,0.030350662767887115,0.07360530644655228,0.9263946935534477,0.9624939966324194,0.07360530644655228,0.11278968304395676,0.8872103169560432,0.9419184237268338,0.11278968304395676,0.16872850060462952,0.8312714993953705,0.9117409168153914,0.16872850060462952,0.24567006528377533,0.7543299347162247,0.8685216950175884,0.24567006528377533,0.3466075658798218,0.6533924341201782,0.8083269351692904,0.3466075658798218,0.4167936444282532,0.5832063555717468,0.763679484844098,0.4167936444282532,0.4710748791694641,0.5289251208305359,0.7272723842072761,0.4710748791694641,0.6166952252388,0.38330477476119995,0.6191161238097421,0.6166952252388,0.7077494859695435,0.29225051403045654,0.5406019922553528,0.7077494859695435,0.15638460218906403
llama3_8b,224,73400320,8,translators.8.weight,4096,4096,8.854185104370117,51.573841082319774,2659.861083984375,2057.929443359375,33.92827357590587,1.7671542139723897,3993,1016,1437,2314,3177,0.029473941773176193,0.9705260582268238,0.9851528095817541,0.029473941773176193,0.07388778030872345,0.9261122196912766,0.962347244860854,0.07388778030872345,0.11260780692100525,0.8873921930789948,0.9420149643604366,0.11260780692100525,0.16793210804462433,0.8320678919553757,0.9121775550600747,0.16793210804462433,0.24333208799362183,0.7566679120063782,0.8698666058691862,0.24333208799362183,0.3422704041004181,0.6577295958995819,0.8110052995508611,0.3422704041004181,0.4111456573009491,0.5888543426990509,0.7673684530256967,0.4111456573009491,0.4648962914943695,0.5351037085056305,0.7315078321560409,0.4648962914943695,0.6088464856147766,0.3911535143852234,0.6254226685891897,0.6088464856147766,0.6997565627098083,0.30024343729019165,0.5479447392668275,0.6997565627098083,0.18074430525302887
llama3_8b,224,73400320,9,translators.9.weight,4096,4096,8.805927276611328,50.655261981419564,2565.95556640625,1997.2239990234375,33.0901657477995,1.7969097499735653,3987,985,1399,2272,3145,0.030220460146665573,0.9697795398533344,0.9847738521372988,0.030220460146665573,0.07636873424053192,0.9236312657594681,0.9610573686099431,0.07636873424053192,0.11632528156042099,0.883674718439579,0.9400397430106766,0.11632528156042099,0.17293459177017212,0.8270654082298279,0.9094313653211153,0.17293459177017212,0.2491270750761032,0.7508729249238968,0.8665292406629431,0.2491270750761032,0.34962373971939087,0.6503762602806091,0.8064590877909488,0.34962373971939087,0.4191201329231262,0.5808798670768738,0.7621547527089717,0.4191201329231262,0.4732578694820404,0.5267421305179596,0.7257700259158955,0.4732578694820404,0.617864191532135,0.382135808467865,0.6181713423217425,0.617864191532135,0.7083908319473267,0.29160916805267334,0.5400084888709374,0.7083908319473267,0.17326202988624573
llama3_8b,224,73400320,10,translators.10.weight,4096,4096,8.449033737182617,49.4879024634746,2449.052490234375,1930.1600341796875,34.30709971930564,1.79298618005123,3980,955,1361,2229,3113,0.029148485511541367,0.9708515144884586,0.9853179763347762,0.029148485511541367,0.07573100924491882,0.9242689907550812,0.961389094360385,0.07573100924491882,0.11642753332853317,0.8835724666714668,0.9399853544983916,0.11642753332853317,0.17394274473190308,0.8260572552680969,0.9088769197576188,0.17394274473190308,0.25141406059265137,0.7485859394073486,0.8652086103405054,0.25141406059265137,0.3535241186618805,0.6464758813381195,0.804037238775742,0.3535241186618805,0.424027681350708,0.575972318649292,0.7589284015302709,0.424027681350708,0.4788557291030884,0.5211442708969116,0.7219032282078476,0.4788557291030884,0.625281810760498,0.37471818923950195,0.6121422949278231,0.625281810760498,0.716117262840271,0.283882737159729,0.5328064725204913,0.716117262840271,0.15592607855796814
llama3_8b,224,73400320,11,translators.11.weight,4096,4096,8.839941024780273,50.56155360671782,2556.470703125,1971.422119140625,32.71463542373389,1.7992861130042002,3981,956,1364,2236,3120,0.030567357316613197,0.9694326426833868,0.9845977060116415,0.030567357316613197,0.07701137661933899,0.922988623380661,0.9607229691126683,0.07701137661933899,0.11839835345745087,0.8816016465425491,0.9389364443574172,0.11839835345745087,0.1769809126853943,0.8230190873146057,0.9072039943224488,0.1769809126853943,0.25571298599243164,0.7442870140075684,0.8627207045200482,0.25571298599243164,0.3573458790779114,0.6426541209220886,0.8016571093192454,0.3573458790779114,0.42746037244796753,0.5725396275520325,0.7566634836914178,0.42746037244796753,0.4816865622997284,0.5183134377002716,0.7199398847822446,0.4816865622997284,0.6265967488288879,0.37340325117111206,0.6110673049436633,0.6265967488288879,0.7166652679443359,0.28333473205566406,0.5322919612916055,0.7166652679443359,0.16827264428138733
llama3_8b,224,73400320,12,translators.12.weight,4096,4096,8.643396377563477,49.0032833322804,2401.32177734375,1865.205322265625,32.14263672363097,1.7666704979492351,3961,898,1291,2147,3045,0.031111322343349457,0.9688886776566505,0.9843214300504946,0.031111322343349457,0.07922855019569397,0.920771449804306,0.9595683664045549,0.07922855019569397,0.12206412106752396,0.877935878932476,0.9369823258378336,0.12206412106752396,0.1829656958580017,0.8170343041419983,0.9038994989167758,0.1829656958580017,0.26433905959129333,0.7356609404087067,0.8577067916302789,0.26433905959129333,0.3694097101688385,0.6305902898311615,0.7940971538994215,0.3694097101688385,0.4415249228477478,0.5584750771522522,0.7473119008501419,0.4415249228477478,0.497078537940979,0.502921462059021,0.7091695580459028,0.497078537940979,0.6437896490097046,0.3562103509902954,0.5968336041061155,0.6437896490097046,0.7333947420120239,0.2666052579879761,0.5163383173733826,0.7333947420120239,0.1466389000415802
llama3_8b,224,73400320,13,translators.13.weight,4096,4096,8.903446197509766,50.22544632936949,2522.595458984375,1945.426025390625,31.822282900277603,1.7890949089778587,3977,939,1345,2221,3113,0.031424522399902344,0.9685754776000977,0.9841623227903503,0.031424522399902344,0.07852508127689362,0.9214749187231064,0.9599348512910167,0.07852508127689362,0.11973938345909119,0.8802606165409088,0.9382220507645879,0.11973938345909119,0.17942017316818237,0.8205798268318176,0.9058586130472115,0.17942017316818237,0.25901514291763306,0.7409848570823669,0.8608047729202987,0.25901514291763306,0.36233463883399963,0.6376653611660004,0.7985395175982215,0.36233463883399963,0.43345651030540466,0.5665434896945953,0.7526908327424982,0.43345651030540466,0.48798632621765137,0.5120136737823486,0.715551307582027,0.48798632621765137,0.6331254243850708,0.3668745756149292,0.6057017216542555,0.6331254243850708,0.7227263450622559,0.27727365493774414,0.5265678065907031,0.7227263450622559,0.1670791655778885
llama3_8b,224,73400320,14,translators.14.weight,4096,4096,8.629512786865234,49.30928181830983,2431.4052734375,1899.8046875,32.650121451231136,1.7664410680299625,3974,922,1322,2191,3089,0.03062775731086731,0.9693722426891327,0.984567033111069,0.03062775731086731,0.07719646394252777,0.9228035360574722,0.9606266371788117,0.07719646394252777,0.11846011132001877,0.8815398886799812,0.9389035566446541,0.11846011132001877,0.1769963800907135,0.8230036199092865,0.9071954695154107,0.1769963800907135,0.25612857937812805,0.743871420621872,0.8624798088198192,0.25612857937812805,0.3595590889453888,0.6404409110546112,0.8002755219639116,0.3595590889453888,0.43165624141693115,0.5683437585830688,0.753885772901352,0.43165624141693115,0.4874245226383209,0.5125754773616791,0.7159437668991043,0.4874245226383209,0.6349430084228516,0.36505699157714844,0.6041994634035588,0.6349430084228516,0.7257264256477356,0.2742735743522644,0.5237113464039751,0.7257264256477356,0.14354988932609558
llama3_8b,224,73400320,15,translators.15.weight,4096,4096,8.649309158325195,50.95597345227299,2596.51123046875,2024.0848388671875,34.70782219997086,1.771979593904689,3992,994,1407,2282,3155,0.028811948373913765,0.9711880516260862,0.9854887374425373,0.028811948373913765,0.07054226845502853,0.9294577315449715,0.9640838820066289,0.07054226845502853,0.10828108340501785,0.8917189165949821,0.9443086977228273,0.10828108340501785,0.1619485318660736,0.8380514681339264,0.9154515105312385,0.1619485318660736,0.23657362163066864,0.7634263783693314,0.8737427415259776,0.23657362163066864,0.3353966176509857,0.6646033823490143,0.81523210336015,0.3353966176509857,0.40523627400398254,0.5947637259960175,0.7712092621305955,0.40523627400398254,0.4604648947715759,0.5395351052284241,0.7345305338979613,0.4604648947715759,0.6086585521697998,0.3913414478302002,0.6255728956965768,0.6086585521697998,0.7016788125038147,0.2983211874961853,0.5461878683165576,0.7016788125038147,0.15775436162948608
llama3_8b,224,73400320,16,translators.16.weight,4096,4096,8.127473831176758,51.54717101688268,2657.11083984375,2043.126708984375,40.225227729147086,1.7889439669670537,4007,1025,1454,2336,3193,0.024860020726919174,0.9751399792730808,0.9874917616228911,0.024860020726919174,0.06281007081270218,0.9371899291872978,0.9680857034308986,0.06281007081270218,0.10799263417720795,0.892007365822792,0.9444614157406284,0.10799263417720795,0.18107683956623077,0.8189231604337692,0.9049437332971422,0.18107683956623077,0.27641957998275757,0.7235804200172424,0.8506353037684495,0.27641957998275757,0.37947526574134827,0.6205247342586517,0.78773392351647,0.37947526574134827,0.44528961181640625,0.5547103881835938,0.7447888211994013,0.44528961181640625,0.49444320797920227,0.5055567920207977,0.711025169751956,0.49444320797920227,0.6244055032730103,0.37559449672698975,0.6128576480121544,0.6244055032730103,0.7073248624801636,0.2926751375198364,0.5409945817841768,0.7073248624801636,0.12346534430980682
llama3_8b,224,73400320,17,translators.17.weight,4096,4096,7.557712554931641,49.05869561285109,2406.755615234375,1980.453125,42.1358009068928,1.764428177033551,4009,1068,1498,2369,3206,0.023732786998152733,0.9762672130018473,0.988062352790474,0.023732786998152733,0.05648203194141388,0.9435179680585861,0.9713485306822603,0.05648203194141388,0.09400761127471924,0.9059923887252808,0.9518363245460223,0.09400761127471924,0.158670112490654,0.841329887509346,0.9172403651766237,0.158670112490654,0.25021594762802124,0.7497840523719788,0.8659007173873797,0.25021594762802124,0.3552040755748749,0.6447959244251251,0.8029918582558139,0.3552040755748749,0.4229655861854553,0.5770344138145447,0.7596278126915474,0.4229655861854553,0.4735737442970276,0.5264262557029724,0.7255523797100885,0.4735737442970276,0.6073466539382935,0.39265334606170654,0.6266205758365316,0.6073466539382935,0.6925235390663147,0.3074764609336853,0.5545056004529488,0.6925235390663147,0.11082020401954651
llama3_8b,224,73400320,18,translators.18.weight,4096,4096,7.232122898101807,47.94385551089941,2298.61328125,1937.0467529296875,43.94751432696295,1.7533912400249392,4013,1078,1513,2386,3220,0.02275441400706768,0.9772455859929323,0.9885573255977279,0.02275441400706768,0.05645217001438141,0.9435478299856186,0.9713639019366628,0.05645217001438141,0.09579409658908844,0.9042059034109116,0.9508974200253735,0.09579409658908844,0.16430659592151642,0.8356934040784836,0.9141626792198878,0.16430659592151642,0.2591678202152252,0.7408321797847748,0.8607160854688233,0.2591678202152252,0.3638054430484772,0.6361945569515228,0.7976180520471705,0.3638054430484772,0.4295984208583832,0.5704015791416168,0.75524934898457,0.4295984208583832,0.47881487011909485,0.5211851298809052,0.7219315271415324,0.47881487011909485,0.60915607213974,0.39084392786026,0.6251751177552255,0.60915607213974,0.6927597522735596,0.30724024772644043,0.5542925651011751,0.6927597522735596,0.11169665306806564
llama3_8b,224,73400320,19,translators.19.weight,4096,4096,7.360640048980713,47.66739111574337,2272.18017578125,1936.6539306640625,41.93837568144563,1.7730277379741892,4016,1098,1541,2422,3246,0.023844510316848755,0.9761554896831512,0.9880058145998692,0.023844510316848755,0.0572211816906929,0.9427788183093071,0.9709679800638675,0.0572211816906929,0.09427735209465027,0.9057226479053497,0.9516946190377193,0.09427735209465027,0.15999728441238403,0.840002715587616,0.9165166204644715,0.15999728441238403,0.2564992308616638,0.7435007691383362,0.8622649065909711,0.2564992308616638,0.363420307636261,0.636579692363739,0.7978594439898165,0.363420307636261,0.43024247884750366,0.5697575211524963,0.7548228409053984,0.43024247884750366,0.4799655079841614,0.5200344920158386,0.721134170606163,0.4799655079841614,0.6097170114517212,0.3902829885482788,0.624726330922812,0.6097170114517212,0.692031979560852,0.30796802043914795,0.5549486646881385,0.692031979560852,0.11890744417905807
llama3_8b,224,73400320,20,translators.20.weight,4096,4096,7.473683834075928,48.162860513184846,2319.6611328125,1981.245361328125,41.52934701968682,1.7577365409815684,4023,1141,1592,2475,3283,0.02407935820519924,0.9759206417948008,0.9878869580042045,0.02407935820519924,0.05762534216046333,0.9423746578395367,0.9707598353040451,0.05762534216046333,0.09501104056835175,0.9049889594316483,0.9513090767104286,0.09501104056835175,0.16092044115066528,0.8390795588493347,0.9160128595436501,0.16092044115066528,0.25686347484588623,0.7431365251541138,0.8620536672122645,0.25686347484588623,0.36199212074279785,0.6380078792572021,0.7987539541418259,0.36199212074279785,0.4265693426132202,0.5734306573867798,0.7572520435012241,0.4265693426132202,0.47473084926605225,0.5252691507339478,0.7247545451626694,0.47473084926605225,0.6014472246170044,0.3985527753829956,0.631310363753832,0.6014472246170044,0.6827601194381714,0.3172398805618286,0.5632405175072445,0.6827601194381714,0.13303132355213165
llama3_8b,224,73400320,21,translators.21.weight,4096,4096,7.71226167678833,47.607523757903806,2266.476318359375,1966.5264892578125,38.10550066315033,1.7379633069504052,4020,1152,1604,2483,3288,0.026242930442094803,0.9737570695579052,0.9867912998997839,0.026242930442094803,0.06035713106393814,0.9396428689360619,0.9693517777030493,0.06035713106393814,0.0964568555355072,0.9035431444644928,0.9505488648483532,0.0964568555355072,0.15979306399822235,0.8402069360017776,0.9166280248834735,0.15979306399822235,0.2521146833896637,0.7478853166103363,0.864803628929907,0.2521146833896637,0.3564620316028595,0.6435379683971405,0.8022081827039291,0.3564620316028595,0.42109784483909607,0.5789021551609039,0.7608561987398827,0.42109784483909607,0.46949782967567444,0.5305021703243256,0.7283557992659395,0.46949782967567444,0.597206175327301,0.402793824672699,0.6346604010592586,0.597206175327301,0.6791031956672668,0.32089680433273315,0.5664775408899572,0.6791031956672668,0.12813445925712585
llama3_8b,224,73400320,22,translators.22.weight,4096,4096,7.6730241775512695,46.655172040460855,2176.705078125,1933.4674072265625,36.9714477385634,1.7040247640106827,4022,1165,1620,2501,3300,0.0270479004830122,0.9729520995169878,0.9863833430857335,0.0270479004830122,0.06271683424711227,0.9372831657528877,0.9681338573528393,0.06271683424711227,0.09859549254179001,0.90140450745821,0.9494232499039666,0.09859549254179001,0.16231180727481842,0.8376881927251816,0.9152530757802355,0.16231180727481842,0.25457626581192017,0.7454237341880798,0.8633792528130844,0.25457626581192017,0.35748642683029175,0.6425135731697083,0.8015694437599953,0.35748642683029175,0.4213930070400238,0.5786069929599762,0.7606622068697617,0.4213930070400238,0.46904799342155457,0.5309520065784454,0.7286645363803878,0.46904799342155457,0.5954654216766357,0.40453457832336426,0.6360303281474589,0.5954654216766357,0.6768444180488586,0.32315558195114136,0.5684677492621207,0.6768444180488586,0.14856493473052979
llama3_8b,224,73400320,23,translators.23.weight,4096,4096,7.79230260848999,45.48280227442429,2068.685302734375,1908.1502685546875,34.0692685455571,1.7469681270886213,4022,1198,1656,2533,3320,0.029351964592933655,0.9706480354070663,0.9852147153829293,0.029351964592933655,0.06531800329685211,0.9346819967031479,0.9667895307165608,0.06531800329685211,0.0990043580532074,0.9009956419467926,0.9492079023832412,0.0990043580532074,0.15689875185489655,0.8431012481451035,0.9182054498559151,0.15689875185489655,0.2423877865076065,0.7576122134923935,0.8704092218562447,0.2423877865076065,0.3429930508136749,0.6570069491863251,0.8105596518371273,0.3429930508136749,0.4068852961063385,0.5931147038936615,0.7701394054933571,0.4068852961063385,0.4550769329071045,0.5449230670928955,0.7381890456332277,0.4550769329071045,0.583366334438324,0.416633665561676,0.6454716613157204,0.583366334438324,0.6661449670791626,0.3338550329208374,0.5778018976438528,0.6661449670791626,0.15727804601192474
llama3_8b,224,73400320,24,translators.24.weight,4096,4096,7.888003826141357,44.166693076839586,1950.69677734375,1852.2586669921875,31.351299097305645,1.7149302349425852,4018,1200,1659,2538,3323,0.03189660608768463,0.9681033939123154,0.9839224532006144,0.03189660608768463,0.06920093297958374,0.9307990670204163,0.9647792840958062,0.06920093297958374,0.10350366681814194,0.8964963331818581,0.9468349028113919,0.10350366681814194,0.15958771109580994,0.8404122889041901,0.9167400334359737,0.15958771109580994,0.242725670337677,0.757274329662323,0.8702151053976959,0.242725670337677,0.3434775173664093,0.6565224826335907,0.810260749779718,0.3434775173664093,0.4082253873348236,0.5917746126651764,0.769268881903575,0.4082253873348236,0.45689913630485535,0.5431008636951447,0.736953773105983,0.45689913630485535,0.5848669409751892,0.4151330590248108,0.6443082018916186,0.5848669409751892,0.6673889756202698,0.3326110243797302,0.576724392045048,0.6673889756202698,0.1545112282037735
llama3_8b,224,73400320,25,translators.25.weight,4096,4096,8.000715255737305,41.96302548449647,1760.8955078125,1736.18359375,27.509073084085795,1.7115178119856864,4008,1162,1620,2503,3301,0.03635164350271225,0.9636483564972878,0.9816559257180123,0.03635164350271225,0.08028248697519302,0.919717513024807,0.9590190368417131,0.08028248697519302,0.11532989144325256,0.8846701085567474,0.9405690344449723,0.11532989144325256,0.16888350248336792,0.8311164975166321,0.9116559096044033,0.16888350248336792,0.24935247004032135,0.7506475299596786,0.8663991747224132,0.24935247004032135,0.35258951783180237,0.6474104821681976,0.8046182213747074,0.35258951783180237,0.4192063510417938,0.5807936489582062,0.762098188528359,0.4192063510417938,0.46880680322647095,0.531193196773529,0.7288300191221058,0.46880680322647095,0.5979207754135132,0.4020792245864868,0.6340971728264422,0.5979207754135132,0.6798380017280579,0.32016199827194214,0.5658285944276253,0.6798380017280579,0.13518130779266357
